Provider State,Provider County Name,Average Number of Residents per Day
NJ,Essex,66.5
NJ,Morris,23.4
NJ,Burlington,54.3
NJ,Union,79.1
NJ,Monmouth,100.4
NJ,Somerset,28.2
NJ,Mercer,67.9
NJ,Morris,80.1
NJ,Ocean,14.7
NJ,Morris,80
NJ,Morris,52.1
NJ,Bergen,44.4
NJ,Atlantic,12.2
NJ,Cumberland,260
NJ,Bergen,62.2
NJ,Camden,75.3
NJ,Camden,81
NJ,Monmouth,92.6
NJ,Bergen,78
NJ,Atlantic,139.5
NJ,Monmouth,83.8
NJ,Essex,15.7
NJ,Gloucester,89.4
NJ,Passaic,24.6
NJ,Cape May,67.9
NJ,Middlesex,161.4
NJ,Somerset,104
NJ,Morris,40.4
NJ,Hudson,7.1
NJ,Camden,75.2
NJ,Atlantic,61.9
NJ,Monmouth,35.8
NJ,Gloucester,84.6
NJ,Burlington,79.3
NJ,Middlesex,138
NJ,Mercer,23.2
NJ,Somerset,112.6
NJ,Gloucester,42
NJ,Middlesex,57.9
NJ,Union,26.4
NJ,Burlington,164.2
NJ,Hudson,50.2
NJ,Essex,36.1
NJ,Essex,12.7
NJ,Monmouth,87.4
NJ,Morris,34.1
NM,Santa Fe,82.7
NM,Bernalillo,110.5
NM,Sandoval,83.6
NM,Bernalillo,104.3
NM,Bernalillo,23.8
NM,Bernalillo,92.3
NM,Bernalillo,107.6
NM,Santa Fe,98.3
NM,Dona Ana,76.9
NM,Lea,91.7
NM,Bernalillo,86.8
NM,Otero,74.5
NM,Chaves,93.3
NM,Bernalillo,264.1
NM,Dona Ana,115.9
NM,Bernalillo,13.1
NM,Bernalillo,50.6
NM,Los Alamos,43.5
NM,Lea,40.8
NM,Cibola,54
NM,Bernalillo,98.9
NM,Otero,54.7
NM,Sierra,71.9
NM,Bernalillo,103.3
NM,San Miguel,77.5
NM,San Juan,71.1
NM,Dona Ana,45.5
NM,Valencia,98.9
NM,Bernalillo,113
NM,Mckinley,56.5
NM,San Juan,72.1
NM,Socorro,51
NM,Bernalillo,56
NM,Curry,42.1
NM,Curry,61.7
NM,Curry,77.5
NM,Luna,38.5
NM,Bernalillo,57.9
NM,Colfax,47.7
NM,San Juan,83.9
NM,Chaves,82.5
NM,Eddy,70.9
NM,Grant,81.7
NM,Sierra,118.4
NM,Union,29.4
NM,San Juan,49
NM,San Miguel,107.8
NM,Taos,79.3
NM,Dona Ana,52.6
NM,Dona Ana,22.5
NM,San Juan,54.3
NM,Roosevelt,59.2
NM,Otero,24.1
NM,Chaves,35.2
NM,Mckinley,50.3
NM,Bernalillo,32.2
NM,Grant,118.1
NM,Bernalillo,47.3
NM,Bernalillo,125.7
NM,Bernalillo,74.8
NM,Sandoval,72.6
NM,Eddy,42
NM,Lea,63.6
NM,Sandoval,35
NM,Bernalillo,74
NM,Dona Ana,43.1
NM,San Juan,21.3
NM,Cibola,46.2
NM,Colfax,19.2
NM,Colfax,26.3
NY,Westchester,74.3
NY,Cayuga,81.9
NY,Westchester,94.7
NY,Oneida,171.5
NY,Monroe,316.3
NY,Bronx,167
NY,Schenectady,229.1
NY,Bronx,293
NY,Tompkins,102.2
NY,Bronx,173.3
NY,Bronx,567.5
NY,Nassau,123.1
NY,Nassau,376.9
NY,Nassau,148.7
NY,New York,76.8
NY,Bronx,281.5
NY,Bronx,94.2
NY,Wyoming,134.8
NY,Suffolk,55.5
NY,Queens,91.6
NY,Rockland,188.3
NY,Bronx,69.3
NY,New York,266.2
NY,Chemung,288.5
NY,Erie,60.2
NY,Bronx,43.6
NY,New York,505
NY,Suffolk,135.4
NY,Madison,108.8
NY,Livingston,40
NY,Kings,202.7
NY,Chemung,75.1
NY,Nassau,124.5
NY,Cayuga,34.7
NY,Westchester,100.8
NY,Bronx,145.1
NY,Westchester,214.5
NY,Monroe,305.5
NY,Monroe,143.3
NY,Suffolk,123.3
NY,St. Lawrence,26.1
NY,Broome,101.6
NY,Fulton,160.8
NY,New York,153.9
NY,Queens,172.9
NY,Bronx,117
NY,Chenango,141.4
NY,Ontario,259.4
NY,New York,489.9
NY,Tioga,67.2
NY,Kings,70.4
NY,Monroe,289.8
NY,Richmond,282
NY,Rensselaer,233.2
NY,Erie,214.3
NY,Kings,156.3
NY,Franklin,120.9
NY,Albany,103.3
NY,Queens,154
NY,Kings,116.3
NY,Queens,361.3
NY,Queens,155.9
NY,Onondaga,504.2
NY,Queens,76.9
NY,Nassau,92.5
NY,Nassau,83
NY,Chautauqua,141.2
NY,Queens,104.5
NY,Queens,191.1
NY,Rockland,148.3
NY,Queens,141.9
NY,Queens,65.1
NY,Nassau,80.6
NY,Nassau,78.2
NY,Suffolk,99.5
NY,Nassau,104.9
NY,Nassau,104.6
NY,Nassau,145.6
NY,Kings,184.2
NY,Erie,139.9
NY,Queens,152.3
NY,Queens,89.3
NY,Erie,124.8
NY,Kings,257
NY,Suffolk,317.3
NY,Erie,132.2
NY,Kings,113.3
NY,Erie,58.6
NY,Erie,148.8
NY,Onondaga,390.1
NY,Westchester,121
NY,Bronx,143.6
NY,Ulster,73.4
NY,Onondaga,110.5
NY,Richmond,175.7
NY,Monroe,503.1
NY,Queens,160.6
NY,Bronx,417.6
NY,Genesee,60.9
NY,Otsego,125.3
NY,Chenango,65.2
NY,Allegany,74.6
NY,Nassau,185.8
NY,Orleans,67.5
NY,Suffolk,247.5
NY,Bronx,141.7
NY,Livingston,28.5
NY,Cortland,112.4
NY,Wayne,50.9
NY,Franklin,52.5
NY,Westchester,63.7
NY,Tompkins,52.1
NY,Broome,154.6
NY,Bronx,448.7
NY,Broome,271.8
NY,Putnam,86
NY,Nassau,95.2
NY,New York,391.2
NY,Oneida,67
NY,Delaware,114.9
NY,Orange,300.9
NY,Richmond,303.5
NY,Otsego,75.7
NY,Kings,93.6
NY,Monroe,232.2
NY,Bronx,148.8
NY,Tompkins,102.3
NY,Nassau,145.9
NY,Schenectady,193
NY,Onondaga,148.3
NY,Suffolk,101.4
NY,Ontario,27.7
NY,Greene,126.7
NY,New York,181
NY,Westchester,88.5
NY,Westchester,240.9
NY,Monroe,153.6
NY,Rensselaer,335.9
NY,Queens,139.8
NY,Essex,98
NY,Chautauqua,123.5
NY,Westchester,123.7
NY,Westchester,155.8
NY,Richmond,83.7
NY,Suffolk,106.6
NY,Dutchess,55.5
NY,Nassau,142.8
NY,Rensselaer,70.8
NY,Erie,220.7
NY,Onondaga,193.7
NY,Nassau,136.8
NY,Rockland,115.1
NY,Suffolk,228.6
NY,Bronx,166.1
NY,Kings,234.2
NY,Yates,114.1
NY,Kings,143.9
NY,Broome,209.6
NY,Queens,170.4
NY,Queens,156.9
NY,Westchester,241.3
NY,Nassau,130.5
NY,Queens,45
NY,Washington,188.1
NY,Suffolk,216.6
NY,Warren,105.7
NY,Erie,83.4
NY,Steuben,101.4
NY,Queens,127.9
NY,Rockland,69.8
NY,Westchester,101.9
NY,Orleans,29.1
NY,Fulton,81.2
NY,Sullivan,69.1
NY,Queens,170.7
NY,Westchester,86
NY,Bronx,207.3
NY,Steuben,46.7
NY,Dutchess,95
NY,Warren,94.4
NY,Erie,170.3
NY,Queens,167.8
NY,Kings,210.3
NY,Steuben,114.5
NY,Washington,114.4
NY,Richmond,310
NY,Queens,60.4
NY,New York,424.2
NY,Queens,173.2
NY,Westchester,109.7
NY,Onondaga,345.5
NY,Delaware,77.9
NY,Onondaga,143.9
NY,Monroe,89.7
NY,Westchester,106.6
NY,Chenango,68.4
NY,Ontario,169.7
NY,Tioga,158.2
NY,Bronx,172.7
NY,Dutchess,86.2
NY,Queens,168.3
NY,Westchester,127.1
NY,Fulton,67.6
NY,Chautauqua,114.1
NY,Chenango,43.3
NY,Cattaraugus,103.3
NY,Bronx,200.3
NY,Ontario,97.8
NY,Queens,222.3
NY,Allegany,49.2
NY,Rockland,115.8
NY,Monroe,35
NY,Monroe,114.3
NY,Broome,142.4
NY,Richmond,232.9
NY,Bronx,183
NY,Oneida,111.4
NY,Schuyler,113.2
NY,Niagara,88
NY,Rensselaer,95.6
NY,Wayne,99.6
NY,Queens,130.1
NY,Rockland,102.8
NY,Kings,335.5
NY,Cayuga,278.4
NY,Westchester,242.2
NY,Herkimer,100.5
NY,Queens,156.1
NY,Bronx,201.9
NY,Columbia,95.4
NY,Suffolk,120.8
NY,Erie,79.9
NY,Cortland,153.9
NY,Broome,127.9
NY,Saratoga,327.9
NY,Orange,85.2
NY,Orleans,125.3
NY,Westchester,94.8
NY,Ulster,156.3
NY,Seneca,70.8
NY,Suffolk,150.8
NY,Suffolk,86.8
NY,Wayne,167.9
NY,Dutchess,109.9
NY,Dutchess,267.3
NY,Wayne,175.1
NY,Monroe,38.7
NY,Monroe,24.9
NY,Onondaga,78.3
NY,Suffolk,91.8
NY,Kings,206.5
NY,Otsego,160.2
NY,Washington,118.4
NY,Queens,174.6
NY,Queens,254.3
NY,Rockland,147.9
NY,Erie,68
NY,Westchester,102.5
NY,Montgomery,84.1
NY,Genesee,149.8
NY,Westchester,163.9
NY,Albany,167.1
NY,Queens,237.8
NY,Madison,143.4
NY,Lewis,137.7
NY,Warren,65.2
NY,Jefferson,260.8
NY,Nassau,110.8
NY,Erie,106.8
NY,Queens,103.6
NY,Erie,56.6
NY,Queens,173
NY,Erie,139.7
NY,Clinton,216.3
NY,Monroe,105.5
NY,Dutchess,162.6
NY,Westchester,90.6
NY,Clinton,32.3
NY,Bronx,382.8
NY,Queens,189.2
NY,Westchester,63.5
NY,Queens,162
NY,Sullivan,126.4
NY,Ulster,249
NY,St. Lawrence,164.6
NY,Richmond,246.9
NY,Erie,69.8
NY,Dutchess,91.4
NY,Westchester,176.2
NY,New York,277.5
NY,Bronx,598.3
NY,Orange,145.9
NY,Albany,184.4
NY,Schenectady,149.2
NY,Monroe,72
NY,Erie,199.9
NY,Kings,433.8
NY,Oneida,93.5
NY,Queens,138.1
NY,Monroe,26.1
NY,Oneida,169.1
NY,Monroe,163.9
NY,Essex,86.4
NY,Chemung,155.2
NY,Niagara,121.4
NY,Essex,74.5
NY,Nassau,135.4
NY,Bronx,250.1
NY,Chautauqua,175.7
NY,Bronx,149.4
NY,Suffolk,202.8
NY,Monroe,52.7
NY,Oswego,106.9
NY,Westchester,29.2
NY,New York,423.2
NY,Bronx,197.4
NY,Yates,44.6
NY,Bronx,203.6
NY,Oneida,39.8
NY,Nassau,202
NY,Niagara,112
NY,Richmond,182.9
NY,Queens,291.2
NY,Erie,130.8
NY,Queens,285.5
NY,Bronx,187.1
NY,Westchester,141.9
NY,Herkimer,136
NY,Wyoming,73.7
NY,Kings,277.7
NY,Suffolk,110.1
NY,Westchester,113.7
NY,Kings,265.4
NY,New York,45.7
NY,Saratoga,97.8
NY,Broome,142.4
NY,New York,185
NY,Kings,123.5
NY,Bronx,88.6
NY,Rensselaer,59.8
NY,Orange,99.2
NY,Broome,49.1
NY,Clinton,70.8
NY,Queens,272
NY,Monroe,123.8
NY,Niagara,71
NY,Cattaraugus,86.8
NY,Kings,390.5
NY,Kings,130.4
NY,Suffolk,253.3
NY,Albany,116.5
NY,Oneida,284.6
NY,Montgomery,114.6
NY,Kings,206.3
NY,Oneida,135.5
NY,Onondaga,76.6
NY,Warren,74.6
NY,Monroe,41.1
NY,Nassau,444.9
NY,Monroe,117.5
NY,Bronx,182.6
NY,Kings,178.4
NY,Nassau,166
NY,Kings,136.5
NY,Richmond,221.8
NY,Livingston,213.5
NY,Oneida,51.3
NY,Ontario,91.5
NY,Columbia,152.9
NY,St. Lawrence,88.5
NY,Suffolk,64.3
NY,Monroe,106.3
NY,New York,323.3
NY,Queens,153.8
NY,Monroe,70.9
NY,Niagara,75.2
NY,Greene,104.5
NY,Monroe,122.2
NY,Erie,87.6
NY,Cattaraugus,106.3
NY,Jefferson,82.3
NY,Bronx,458
NY,Queens,254.5
NY,Bronx,134.4
NY,Oneida,86.4
NY,Herkimer,73.5
NY,Oneida,97.5
NY,Madison,69.7
NY,Oneida,123.5
NY,Oswego,52.3
NY,St. Lawrence,125.8
NY,Chautauqua,33.3
NY,Suffolk,100
NY,Clinton,62.8
NY,Oneida,202.7
NY,Rensselaer,61.4
NY,Erie,104
NY,Kings,94.6
NY,Queens,50.7
NY,Erie,36.3
NY,Kings,231.3
NY,Cattaraugus,33.9
NY,Westchester,149.9
NY,Schenectady,190.8
NY,Dutchess,111.1
NY,Westchester,45.3
NY,Monroe,31.1
NY,Monroe,38.2
NY,Monroe,25
NY,St. Lawrence,88.5
NY,Monroe,115.1
NY,Westchester,265.5
NY,Kings,260.8
NY,Kings,184.2
NY,Albany,218.1
NY,Sullivan,91.9
NY,Queens,121.5
NY,Columbia,79.5
NY,Erie,165.3
NY,Genesee,134.3
NY,Suffolk,69.1
NY,Kings,131.3
NY,Erie,177.6
NY,Sullivan,57
NY,Erie,86.8
NY,Allegany,94.2
NY,Cattaraugus,113.3
NY,Bronx,501.4
NY,Chemung,103
NY,Erie,148.8
NY,Kings,136.1
NY,Niagara,160.7
NY,Erie,362.8
NY,Steuben,104.6
NY,Kings,305.2
NY,Orange,182.9
NY,Kings,185.4
NY,Orange,91.5
NY,Tompkins,69.5
NY,Bronx,177.7
NY,Allegany,109.5
NY,Erie,215.2
NY,Erie,98.6
NY,New York,480.2
NY,Queens,96.5
NY,Westchester,53.6
NY,Monroe,116.2
NY,Niagara,71.2
NY,Herkimer,140.1
NY,Kings,200.3
NY,Suffolk,174.6
NY,Broome,102.1
NY,Queens,188.2
NY,Kings,154.3
NY,Onondaga,138.5
NY,Erie,129.7
NY,Rensselaer,70.6
NY,Suffolk,209.4
NY,Queens,107.9
NY,Chautauqua,108
NY,Orange,104.5
NY,Montgomery,68.6
NY,Westchester,85.6
NY,Suffolk,51.7
NY,Nassau,133
NY,Steuben,105.3
NY,Orange,31.6
NY,Rensselaer,62.4
NY,Suffolk,136.2
NY,Bronx,149
NY,Suffolk,372.7
NY,Albany,182.3
NY,Nassau,64.6
NY,Schenectady,107.8
NY,Nassau,178.7
NY,Kings,217.6
NY,Montgomery,118.1
NY,Schenectady,70.6
NY,Steuben,105.7
NY,Kings,170.8
NY,Washington,79.3
NY,Onondaga,101.2
NY,Nassau,122.1
NY,Nassau,229.8
NY,Suffolk,98.3
NY,Kings,329.9
NY,Chautauqua,127.6
NY,Bronx,164.2
NY,Queens,268.4
NY,Bronx,61
NY,Queens,82
NY,Oneida,94.8
NY,Monroe,70.7
NY,Oneida,93.7
NY,Rockland,148.2
NY,Albany,109.8
NY,Queens,160.1
NY,Queens,219.6
NY,Suffolk,211.4
NY,Niagara,136
NY,Bronx,191.5
NY,Oswego,176.8
NY,Nassau,52.1
NY,Kings,132.9
NY,Dutchess,142.3
NY,Bronx,84
NY,Erie,146.6
NY,Bronx,224.5
NY,Suffolk,206.8
NY,Suffolk,151.1
NY,Erie,146.6
NY,Suffolk,263.2
NY,Chenango,77.1
NY,Rensselaer,105.7
NY,Suffolk,131.6
NY,New York,31.1
NY,Bronx,92.8
NY,Onondaga,142.7
NY,Ulster,210
NY,Columbia,114.2
NY,Albany,125.3
NY,Cortland,65.8
NY,Monroe,104.2
NY,Queens,133.5
NY,Bronx,165.1
NY,Richmond,362.5
NY,Saratoga,113.4
NY,Bronx,180.1
NY,Erie,119.3
NY,Monroe,130.1
NY,Bronx,85.5
NY,Suffolk,146.7
NY,Orange,61.6
NY,Cayuga,67.3
NY,Monroe,109.3
NY,Nassau,222
NY,Genesee,99.2
NY,Dutchess,117.9
NY,Niagara,100.4
NY,Queens,215.4
NY,New York,223.8
NY,Tompkins,43.4
NY,Oneida,114.8
NY,Westchester,182.9
NY,Nassau,204.3
NY,Westchester,67.7
NY,Nassau,226.6
NY,Queens,207.6
NY,Onondaga,36
NY,Oneida,175.5
NY,Orange,33.8
NY,Ulster,87.4
NY,Queens,248.2
NY,Kings,318.3
NY,Westchester,119.9
NY,Nassau,200.1
NY,Westchester,136.9
NY,Dutchess,138.7
NY,Kings,243.6
NY,Albany,163.7
NY,Queens,163.2
NY,Oswego,114.8
NY,Erie,43.9
NY,Nassau,97
NY,Suffolk,248.9
NY,Nassau,182
NY,Queens,229.6
NY,Suffolk,174.9
NY,New York,12.6
NY,Rockland,1.7
NY,Putnam,125.4
NY,Monroe,25.8
NY,Kings,195.2
NY,Dutchess,142.3
NY,Dutchess,90.8
NY,Westchester,97.2
NY,Albany,85
NY,Nassau,186.8
NY,Westchester,153.1
NY,Suffolk,44.7
NY,Erie,244.5
NY,Suffolk,58.4
NY,Suffolk,126.6
NY,Queens,227.5
NY,Suffolk,210.1
NY,Suffolk,253.2
NY,Suffolk,48.5
NY,Niagara,200.5
NY,Westchester,11
NY,Ulster,236.8
NY,Kings,175.8
NY,Westchester,16.8
NY,Bronx,26.8
NY,Suffolk,205.9
NY,Broome,16.9
NY,Suffolk,8.4
NY,Erie,50.6
NY,Queens,
NY,Montgomery,139.3
NY,Ulster,32.9
NY,Broome,31.4
NY,Albany,23.8
NY,Nassau,41.3
NY,Queens,10.7
NY,Monroe,17.2
NY,Queens,1.3
NY,Jefferson,166.1
NY,Westchester,8.6
NY,Onondaga,14.8
NY,Nassau,17.9
NY,Rockland,6.7
NY,Westchester,24
NY,Delaware,117.2
NY,Rockland,7
NY,Westchester,
NY,Queens,123.1
NY,Westchester,167.9
NC,Montgomery,89.7
NC,Durham,68
NC,New Hanover,74.1
NC,Forsyth,66.3
NC,Person,50.9
NC,Guilford,111
NC,Mecklenburg,75.4
NC,Wake,87.5
NC,Buncombe,59.7
NC,Davidson,83.4
NC,Mecklenburg,93.2
NC,Guilford,73.7
NC,Randolph,75.4
NC,Guilford,68.1
NC,Mecklenburg,101.1
NC,Pasquotank,121.5
NC,Forsyth,86
NC,Moore,102
NC,Watauga,72.3
NC,Buncombe,76.9
NC,Wake,98.9
NC,Rockingham,119.2
NC,Anson,83.6
NC,Durham,64.2
NC,Robeson,84.5
NC,Durham,108.8
NC,Wilson,62.1
NC,Davidson,74.3
NC,Durham,78
NC,Onslow,81
NC,Wake,73.6
NC,Buncombe,45.6
NC,Catawba,66.8
NC,Durham,84.1
NC,Rutherford,63.1
NC,Forsyth,97.1
NC,Stokes,79.3
NC,Guilford,106
NC,Alamance,23.4
NC,Forsyth,164.9
NC,Guilford,101.2
NC,Surry,76.6
NC,Mecklenburg,76.7
NC,Union,52.4
NC,Haywood,93
NC,Mecklenburg,122.5
NC,Wake,52.2
NC,Forsyth,29.6
NC,Catawba,104.7
NC,Stanly,59.4
NC,Haywood,75.4
NC,Moore,37.1
NC,Wayne,139.7
NC,Rowan,138.4
NC,Guilford,84
NC,New Hanover,116.1
NC,Henderson,43
NC,Surry,75.1
NC,Wayne,87.4
NC,Polk,51.8
NC,Iredell,80
NC,Davie,80.8
NC,Cabarrus,85.2
NC,Davidson,78.4
NC,Guilford,82.8
NC,Wilkes,72.8
NC,Mecklenburg,59.9
NC,Edgecombe,81.3
NC,Caldwell,89
NC,Rowan,31.3
NC,Mecklenburg,141.1
NC,Chatham,111.7
NC,Davidson,104.7
NC,Martin,98.7
NC,Stanly,105.5
NC,Guilford,44.7
NC,Forsyth,36.6
NC,Duplin,52.6
NC,Cleveland,111.5
NC,Catawba,93.5
NC,Rowan,97
NC,Randolph,119.3
NC,Lenoir,107.2
NC,Lincoln,85.9
NC,New Hanover,94
NC,Catawba,143.2
NC,Gaston,76.3
NC,Watauga,73.6
NC,Chowan,83.7
NC,Mc Dowell,91.2
NC,Stokes,35.7
NC,Yadkin,102.8
NC,Pitt,129.2
NC,Gaston,103.1
NC,Carteret,79.6
NC,Cleveland,96.4
NC,Guilford,163.4
NC,Harnett,83.9
NC,Buncombe,91.6
NC,Johnston,118.6
NC,Moore,95.6
NC,Iredell,62.8
NC,Robeson,52.6
NC,Pitt,96.4
NC,Carteret,66.5
NC,Cabarrus,84.4
NC,Pasquotank,79.4
NC,Columbus,70
NC,Cabarrus,113.3
NC,Burke,84.9
NC,Cherokee,85.7
NC,Surry,96.3
NC,Wilson,128.1
NC,Swain,73.8
NC,Robeson,40.5
NC,Edgecombe,107.1
NC,Davidson,55.6
NC,Rutherford,109.8
NC,Buncombe,70.2
NC,Orange,14
NC,Mecklenburg,85
NC,Wake,70.4
NC,Avery,68.6
NC,Buncombe,91.3
NC,Wilkes,104.7
NC,Madison,91.2
NC,Columbus,77.9
NC,Transylvania,67
NC,Forsyth,33.2
NC,Bladen,71.1
NC,Craven,81.6
NC,Cumberland,72.6
NC,Harnett,104
NC,Beaufort,110
NC,Lee,58.1
NC,Onslow,123.4
NC,Sampson,91.1
NC,Burke,48.4
NC,Buncombe,102.8
NC,Burke,79.6
NC,Henderson,78.3
NC,Orange,66.7
NC,Dare,73.3
NC,Rockingham,89.6
NC,Beaufort,113.8
NC,Cleveland,80.1
NC,Catawba,116.1
NC,Mc Dowell,90.3
NC,Robeson,107
NC,Alamance,89.3
NC,New Hanover,71.9
NC,Johnston,138.5
NC,Mecklenburg,135.7
NC,Warren,82.8
NC,Rockingham,84.7
NC,Edgecombe,21.5
NC,Mecklenburg,79
NC,Carteret,
NC,Pender,31.4
NC,Caldwell,117.6
NC,Alexander,90
NC,Rockingham,87.7
NC,Lincoln,100.3
NC,Duplin,72.7
NC,Henderson,40.5
NC,Union,94.3
NC,Gaston,92.3
NC,Cabarrus,87.7
NC,Nash,98.3
NC,Alleghany,75.6
NC,Perquimans,49.1
NC,Macon,70.7
NC,Gaston,80.6
NC,Caswell,122.8
NC,Washington,91.3
NC,Bladen,62.3
NC,Union,95
NC,Rowan,77.1
NC,Mitchell,85
NC,Guilford,20.2
NC,Randolph,74
NC,Surry,31.9
NC,Nash,122.8
NC,Hoke,105.9
NC,Stanly,49.4
NC,Cleveland,92
NC,Iredell,97.2
NC,Forsyth,80.1
NC,Henderson,79.4
NC,Rowan,92
NC,Rowan,56.4
NC,Currituck,53.8
NC,Granville,116.8
NC,Pamlico,72.6
NC,Richmond,71.4
NC,Brunswick,86.3
NC,Ashe,102.9
NC,Scotland,49.7
NC,Pender,87
NC,Alamance,74.2
NC,Jackson,85.3
NC,Buncombe,75.6
NC,Mecklenburg,56.1
NC,Yancey,83.3
NC,Iredell,109.7
NC,Gaston,34.5
NC,Halifax,37.3
NC,Davidson,83.6
NC,Person,104.4
NC,Henderson,71
NC,Northampton,73
NC,Rutherford,84.1
NC,Robeson,
NC,Vance,48.5
NC,Johnston,77.4
NC,Brunswick,94.6
NC,Madison,77.2
NC,Vance,56
NC,Henderson,64.2
NC,Duplin,66.9
NC,Harnett,82.6
NC,Mecklenburg,9.8
NC,Buncombe,68.8
NC,Caldwell,86.2
NC,Randolph,91.3
NC,Mecklenburg,76.7
NC,Wilson,77.3
NC,Davidson,57
NC,Franklin,114.8
NC,Halifax,77.7
NC,Alamance,102.3
NC,Bertie,48.4
NC,Iredell,64.7
NC,Haywood,93.8
NC,Rowan,43.8
NC,Wayne,98.8
NC,Vance,46.9
NC,Union,49
NC,Cumberland,68.2
NC,Pender,99.3
NC,Gaston,69.5
NC,Polk,71
NC,Cumberland,82.2
NC,Forsyth,73.1
NC,Graham,47.6
NC,Northampton,47.3
NC,Craven,97.1
NC,Franklin,45.7
NC,Hertford,105.2
NC,Cabarrus,74.2
NC,Alamance,83.9
NC,Lenoir,90.1
NC,Greene,93.5
NC,Cumberland,45.9
NC,Wake,65
NC,Moore,77.4
NC,Craven,88.3
NC,Wilson,89.6
NC,Brunswick,66.2
NC,Halifax,44.3
NC,Cumberland,
NC,Pitt,67.6
NC,Richmond,95
NC,Cumberland,98.8
NC,Stokes,84.3
NC,Scotland,107.4
NC,Pitt,50.1
NC,Lincoln,54.1
NC,Wilkes,7
NC,Mecklenburg,81.1
NC,Wake,87.7
NC,Guilford,54.4
NC,Guilford,79.8
NC,Anson,57.3
NC,Buncombe,102.8
NC,Jones,43.8
NC,Gaston,55.1
NC,Haywood,32.8
NC,Columbus,22.4
NC,Jackson,86.6
NC,Wilkes,108.6
NC,Wake,84.7
NC,Bertie,47.1
NC,Mecklenburg,76.8
NC,Gates,49.9
NC,Hyde,31.4
NC,Durham,111.5
NC,Robeson,63
NC,Surry,81.2
NC,Haywood,69.7
NC,Granville,53.6
NC,Buncombe,83.8
NC,Cumberland,82
NC,Mecklenburg,71.8
NC,Davie,32.1
NC,Wake,84.7
NC,Buncombe,90.7
NC,Davidson,81
NC,Alamance,154.3
NC,Chatham,101.3
NC,Wilson,51
NC,Rutherford,28.4
NC,Cherokee,43
NC,Rowan,61.4
NC,Moore,85.9
NC,Halifax,46.8
NC,Buncombe,35.3
NC,Clay,77.1
NC,Durham,134.1
NC,Wake,47.9
NC,Macon,61.4
NC,Buncombe,42.8
NC,Orange,62.7
NC,Gaston,52
NC,Stanly,38.9
NC,Forsyth,135.3
NC,Wake,59.5
NC,Burke,87.5
NC,Buncombe,92.2
NC,Guilford,100.7
NC,Stokes,87.4
NC,Randolph,48.2
NC,Gaston,68.9
NC,Durham,69.3
NC,Polk,22.5
NC,Guilford,101.7
NC,Transylvania,67.1
NC,Henderson,65.1
NC,Rutherford,52.8
NC,Craven,49.9
NC,Yadkin,65.5
NC,Mecklenburg,1.7
NC,New Hanover,65.9
NC,Mecklenburg,81.1
NC,Sampson,63.1
NC,Mecklenburg,56
NC,Guilford,18.7
NC,Swain,47.2
NC,Buncombe,83.1
NC,Harnett,80.6
NC,Forsyth,81.1
NC,Cumberland,59.4
NC,Mecklenburg,4.5
NC,Caldwell,43.9
NC,Transylvania,3.8
NC,Craven,51.3
NC,Mecklenburg,99.8
NC,Pitt,67
NC,Carteret,47.5
NC,Cumberland,102.1
NC,Henderson,86.2
NC,Gaston,83.4
NC,Mecklenburg,40.7
NC,Alamance,74.3
NC,Wake,60.5
NC,Harnett,25.7
NC,Durham,80.2
NC,Union,84.9
NC,Rowan,70.6
NC,Cumberland,122.8
NC,Guilford,49.1
NC,New Hanover,79.7
NC,Wake,88.5
NC,Moore,70.5
NC,Edgecombe,88.8
NC,Iredell,79.7
NC,Pitt,2.3
NC,Wake,68.8
NC,Nash,53.4
NC,Cabarrus,46.5
NC,Catawba,76.1
NC,Moore,38.6
NC,Johnston,82.4
NC,Davidson,76.5
NC,Henderson,69.1
NC,Randolph,64.7
NC,Cabarrus,2.7
NC,Burke,71.6
NC,Guilford,46
NC,Wake,117.1
NC,Rockingham,66.9
NC,Rowan,63.1
NC,Lee,51.2
NC,Durham,7.5
NC,Lee,115.9
NC,Guilford,77.7
NC,New Hanover,83.3
NC,Wake,136.9
NC,Chatham,5.4
NC,Mecklenburg,99.2
NC,Durham,1.7
NC,Davie,80.2
NC,Mecklenburg,104.7
NC,Alamance,13.2
NC,Wake,33
NC,Guilford,114.3
NC,Guilford,111.4
NC,Brunswick,60.8
NC,Union,80.3
NC,Durham,99.7
NC,Guilford,85.4
NC,Cumberland,75.4
NC,New Hanover,90.5
NC,Wake,91.5
NC,Buncombe,55.1
NC,New Hanover,69.8
NC,Buncombe,92.5
NC,Forsyth,23.7
NC,Lenoir,80.5
NC,Wake,77
NC,Mecklenburg,99.5
NC,Mecklenburg,85.5
NC,Mecklenburg,7.5
NC,Forsyth,85.5
NC,Union,81.2
NC,Mecklenburg,68.5
NC,New Hanover,16.5
NC,Johnston,71
NC,Mecklenburg,66
NC,New Hanover,25.4
NC,Wake,10.4
NC,Forsyth,5.3
NC,Wake,70.2
NC,Brunswick,76.8
NC,Durham,60.2
NC,Wake,
NC,Buncombe,142.9
NC,Wayne,126.6
ND,Cass,60.4
ND,Ward,52
ND,Pierce,44.3
ND,Richland,42.2
ND,Williams,28.8
ND,Morton,57
ND,Wells,60.3
ND,Richland,30.2
ND,Griggs,37.2
ND,Traill,84.4
ND,Eddy,55.3
ND,Adams,35.1
ND,Mountrail,32.6
ND,Foster,57.1
